Date,ATRCT,AVBLS,BCDDC,BCDDE,BCDDM,BCDDY,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIOPM,MIREV,MKPRU,MKTCP,MWNTD,MWNUS,MWTRV,NADDU,NETDF,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU,TVTVR
2017-07-26,14.525,0.9342543243,9114441697,2945460,2092085,918708,125800.1904,21.18276072,0.681793766,804525194568,296056.2319,758199393.1,5918988.323,-77447,4978579.95,2560.997917,42178931413,57762,14986154,158102.3855,511831,-1116128.695,244036,242012210,1648.891892,238500,16469725,7336256.313,168.4929329,431510.0502,288015952.5,37.21879164
2017-07-25,10.95,0.8944241124,9111496237,6544553,5912110,4653524,125661.9208,27.4178394,1.191543079,804525194568,200745.0315,552414399.1,7118783.254,-79223,6381472.965,2751.821029,45316644721,54399,14968009,171140.0854,469352,-1148262.437,240072,241768174,1348.719101,234998,16467875,2393466.6,166.9635298,459453.7524,139976350.8,34.2681075
2017-07-24,9.45,0.6833517267,9104951684,3627874,3117305,916516,125502.7133,34.25740878,1.462792508,804525194568,155550.2182,423959853.1,6878824.267,-83798,5998934.926,2725.549717,44877947692,40307,14931956,79048.38918,353197,-890895.0697,181031,241528102,1052.505814,177243,16465650,1600323.651,125.3769382,341721.0784,169964412.2,31.30053996
2017-07-23,8.033333333,0.9257541813,9101323810,3173876,2626761,903662,125385.1768,27.28993211,1.223479332,804525194568,177447.7805,498204137.7,6398906.295,-84042,5890365.48,2807.609857,46223084883,50756,14910983,126019.5052,433135,-1053099.404,223358,241347071,1395.9875,216965,16463500,1793088.275,171.0369199,480204.9423,215642445.1,29.91944449
2017-07-22,18.175,0.9765167662,9098149934,4038934,3431456,2414868,125237.0561,21.72929349,0.8593989058,804525194568,253053.58,678739138.7,6158947.309,-84896,5613834.894,2682.195363,44152958960,68887,14885151,246846.6336,542764,-983551.6514,268443,241123713,1743.136364,260942,16461500,2264274.481,249.7396976,669850.6587,384806565.9,25.19160766
2017-07-21,7.533333333,0.9294561296,9094111000,8034558,7371134,4144402,125086.6725,28.38112053,0.8649648175,804525194568,260620.1027,755326162.7,6478892.624,-83414,6303559.806,2898.188417,47702949608,48537,14864429,116048.4855,477427,-959902.6592,230199,240855270,1420.981481,224769,16459575,2443211,229.2721954,664474.0209,281540460.7,28.19766608
2017-07-20,15.3,0.9393000738,9086076442,40746164,40270363,21986569,124936.1006,18.42118766,0.7993657692,804525194568,258217.4917,584802118.3,5958981.488,-84325,4503486.594,2264.7657,37272494746,59680,14833004,153255.3549,519400,-880737.5001,253768,240625071,1703.14094,248342,16457550,2509365.828,201.6022386,456581.835,186988238.2,36.92597211
2017-07-19,13.3,0.9594278727,9045330278,7690993,7120945,1180444,124796.1449,20.36328288,0.8561216271,804525194568,267137.098,619790724.8,6598872.117,-88586,5135590.6,2320.12225,38179206708,59777,14816623,123555.9585,561055,-1016290.164,260575,240371303,1579.242424,254413,16455687.5,2653766.968,224.5184697,520910.297,262461203.8,35.0235526
2017-07-18,13.325,0.94528775,9037639285,3144410,2581333,440882,124637.8393,19.35525048,0.7818301066,804525194568,261954.1711,570175601.5,5918988.323,-89453,4307537.882,2176.623488,35813346630,52386,14789322,173499.5726,475431,-1038182.185,230315,240110728,1556.182432,225090,16453625,2658035.613,198.0365754,431051.0614,242313696,31.25005133
2017-07-17,8.033333333,0.8402697178,9034494875,1877936,1323904,496311,124497.9367,20.95451425,0.9228462198,804525194568,238872.7911,461314550.1,6518885.788,-89483,4114452.066,1931.2143,31771903140,43722,14764640,139787.0788,406436,-1095193.048,203165,239880413,1246.411043,198860,16451775,2035268.691,166.9285231,322374.7508,152530374.3,38.69255254
2017-07-16,19.725,0.9749873701,9032616939,5552656,4727243,3506518,124360.9728,18.2450928,0.9028439881,804525194568,217740.5614,448326857.9,5079131.872,-88483,3915180.133,2058.9956,33869937134,52264,14727682,100810.1671,446599,-1140977.113,221851,239677248,1746.858268,216511,16449737.5,1958573.718,378.3575685,779036.5687,205297978.8,25.26163049
2017-07-15,10.63333333,0.9002089784,9027064283,2682764,2132005,829262,124237.1494,18.77400931,0.8793843484,761764941640,222073.2775,486550966.2,5559049.844,-86800,4133223.088,2190.947833,36037038605,48039,14710694,118210.7671,473082,-979288.7897,227903,239455397,1639.589928,222649,16448150,2601799.879,215.3776442,471881.1829,133121604.2,25.96960362
2017-07-14,14.125,0.8553354713,9024381519,2606815,1798930,385491,124112.0203,20.81224782,1.1534569,708659466230,188415.3783,443677408.3,5530741.543,-90020,4943867.783,2354.783417,38727739419,57473,14683513,121159.0878,489848,-975052.3539,245895,239227494,1566.210191,239800,16446412.5,2516299.995,210.7901812,496365.2232,106346343.5,20.80657712
2017-07-13,11.3,0.8815641582,9021774704,2227637,1955666,872280,123977.7327,22.59076711,1.022015302,708659466230,238240.2682,568381379.6,6235294.606,-92468,5595773.274,2385.748571,39232323095,59122,14657444,149721.5054,513002,-1071899.036,257138,238981599,1452.757062,251176,16444450,2631445.677,222.3519971,530475.9593,153172924.9,21.20863077
2017-07-12,10.3,0.8901076243,9019547067,4100425,3824519,2974709,123821.6958,21.13476407,0.8622074893,708659466230,274884.6655,651438758.6,6094383.994,-92451,5418689.757,2369.862129,38965835960,60871,14635922,148416.5032,563334,-1040106.914,265759,238724461,1536.179191,259517,16442237.5,2896549.045,207.5761732,491926.9118,184411999.6,22.76121953
2017-07-11,6.416666667,0.7466579086,9015446642,3332717,2929130,1303300,123667.7072,25.079705,0.9189462033,708659466230,290340.4461,686994894.9,6939847.669,-95299,6117732.904,2366.170143,38900014611,60132,14613236,248768.9459,567052,-1117783.312,251722,238458702,1277.77665,245860,16440075,3269080.457,205.5725062,486419.5264,163706108.8,18.99527483
2017-07-10,14.325,0.7496167971,9012113925,2527083,1951384,596292,123520.6156,25.37570975,0.7345412718,708659466230,256245.3742,649899495.7,4861416.134,-95093,4618491.105,2536.238938,41689712862,42912,14587846,121290.9347,390402,-1002891.904,188124,238206980,1363.217391,184449,16437612.5,2367596.821,157.2280309,398767.854,56620250.18,22.15797381
2017-07-09,8.033333333,0.858895297,9009586842,4459915,3830202,2319901,123417.1685,26.16151762,1.034158388,708659466230,218043.1796,558655116.3,5812562.768,-95576,5589288.04,2562.130663,42110891329,53177,14559986,151217.7008,451048,-1092120.708,220835,238018856,1338.393939,216252,16435887.5,2699738.771,192.4118308,492984.2516,91133549.96,19.75619975
2017-07-08,9.75,0.9370602095,9005126927,3180408,2536369,957249,123275.4507,21.37908351,0.7276265965,708659466230,287325.3565,715785277,5213692.665,-94110,5027244.05,2491.201214,40939964795,57704,14533360,178076.7632,559413,-1199816.699,243614,237798021,1646.040541,237821,16433825,2453741.077,240.6557125,599521.8031,116912656.4,17.10585986
2017-07-07,14.775,0.956304662,9001946519,3646875,2930493,1959907,123136.7658,23.38033525,0.9773447785,708659466230,206326.4315,538505332.2,5002326.746,-93175,5092047.08,2609.96775,42886924819,53067,14504349,126733.8477,459294,-1023210.367,225106,237554407,1585.253521,218976,16431975,2215848.591,241.5206051,630360.9903,93522266.99,27.82885001
2017-07-06,9.733333333,0.9095399195,8998299644,3942039,3677743,1453203,123000.9706,23.07813981,0.7486649995,708659466230,278939.2864,730594292.9,5248920.318,-94852,5284210.787,2619.187503,43033774512,57417,14474934,110644.4288,476016,-1011734.356,237008,237329301,1590.657718,231998,16430200,2513987.238,225.8208069,591467.0352,119861961.7,20.66332918
2017-07-05,10.1,0.8970297712,8994357605,4212933,3723781,1555906,122865.4491,22.45211218,1.008311276,708659466230,218824.7133,568885136.3,5389830.931,-94010,5536124.689,2599.729838,42709239179,60568,14451045,166083.8035,548401,-968561.573,255483,237092293,1669.823529,249948,16428337.5,2286343.305,293.9342587,764149.6627,130187106.9,28.05423942
2017-07-04,7.933333333,0.8157695353,8990144672,2319273,1605580,668663,122728.2036,24.35583469,1.035109008,708659466230,232652.8031,595876275.3,5988701.034,-93046,5975338.925,2561.225429,42071777411,60638,14427305,270850.0918,497458,-992183.2728,253244,236836810,1489.670588,247094,16426425,2832034.603,283.2101212,725364.964,131455113.2,20.22653796
2017-07-03,8.575,0.7795832979,8987825399,2826418,2258071,605958,122589.5227,32.42452812,1.350997612,708707940676,188590.9761,471702116.8,6622798.791,-92579,6165436.66,2501.191343,41080316973,43951,14401811,132232.487,409305,-981786.5263,196539,236583566,1045.420213,191864,16424300,1799632.148,197.8595829,494884.676,96748666.51,24.2284379
2017-07-02,7.116666667,0.8827326098,8984998981,2235904,1557002,843469,122442.9611,25.29215572,1.11038373,711697198173,207610.574,505340302.3,5802100.177,-91778,5415823.244,2434.077863,39972304954,52713,14375398,231348.6827,440616,-1099863.957,221856,236387027,1352.780488,216634,16421950,2316434.733,255.2740363,621356.8806,105511589.7,16.75989235
2017-07-01,11.88333333,0.9563143831,8982763077,8168341,7600380,5441844,122298.1929,21.1490258,0.7525565588,711697198173,303255.8655,751359279.5,5448313.581,-93559,5463199.232,2477.641375,40682623613,72762,14345800,297831.0337,533427,-993855.7943,267360,236165171,1736.103896,259782,16419900,3475033.638,357.1719056,884943.8913,103718383,16.82139211
2017-06-30,13.45,0.9668369583,8974594736,2939104,2368666,1264997,122150.9205,20.27788388,0.7682009196,711697198173,239702.9853,609903745.6,4245439.154,-97213,4529057.766,2544.414475,41774133240,42696,14316618,156953.9855,467647,-930086.0801,231054,235897811,1925.45,225341,16417975,3186635.159,341.4005376,868664.4696,107906654.1,11.63343869
2017-06-29,14.25,0.9725872357,8971655632,1592948,1314072,886504,122034.9001,21.69796997,0.8396069163,711697198173,279697.5559,723115848.4,5554449.56,-99128,5859693.929,2585.349186,42442320274,64433,14290963,176505.3467,549136,-1112005.518,279811,235666757,1782.235669,273354,16416475,2823966.128,385.8600241,997582.8991,157399624.7,30.08234142
2017-06-28,19.95,0.9899487939,8970062684,3022172,2673978,1070852,121882.2039,19.44038486,0.694382476,711697198173,288802.4754,727176652.1,4634604.41,-95669,4893544.703,2517.903114,41330152143,58749,14268112,161277.9079,556158,-1009518.359,259737,235386946,1982.725191,253055,16414512.5,2770208.703,367.893779,926320.8918,239311708.3,20.05182417
2017-06-27,10.91666667,0.9872243451,8967040512,8148349,7766306,6486815,121752.5206,20.00147999,0.7539571814,711697198173,285169.5864,694801740.3,5023769.665,-95674,5067818.199,2436.451057,39989166645,61505,14245077,156640.6351,515883,-1041014.52,261906,235127209,1844.408451,254353,16412875,3779418.896,375.0565759,913806.9909,237329706.4,7.76135886
2017-06-26,10.21666667,0.9277245328,8958892163,4186749,3611918,1513017,121612.3347,24.79694202,0.8792880888,711697198173,202855.9705,509648501.1,4316196.473,-96146,4323782.378,2512.366286,41230694352,33296,14218866,106621.747,378448,-1052989.868,180719,234865303,1481.303279,175953,16411100,1868429.047,258.6883859,649919.9793,135111001.6,12.31211524
2017-06-25,14.65,0.9498387534,8954705414,3616094,2963613,1580461,121499.1524,24.30640245,1.3302004,711697198173,160292.3021,415023200.3,5165284.304,-96524,5333679.668,2589.164888,42487095409,53641,14191518,99731.45334,469727,-1053095.936,227127,234684584,1555.664384,222085,16409575,2254175.196,307.2088434,795414.3504,146373123.5,14.34177178
2017-06-24,13.85,0.9488802938,8951089320,3049779,2454755,1160673,121360.4759,24.38868186,1.141407376,711697198173,204918.9253,555414772.8,5660585.539,-95752,6125531.766,2710.412286,44471767181,60036,14164776,138437.3674,506612,-1108031.852,259938,234457457,1624.6125,253493,16407750,2401755.515,338.9597289,918720.6137,91452068.36,14.63896866
2017-06-23,11.98333333,0.9925778489,8948039541,3703187,3268971,1898817,121208.655,22.09261654,0.8606033223,711697198173,253845.7661,692310514.9,4917633.687,-96606,5791396.095,2727.288013,44743205311,60405,14137661,146494.1608,534177,-922355.4126,269685,234197519,1940.179856,263107,16405750,3267161.428,447.1050965,1219384.37,143429984.7,17.01084226
2017-06-22,20.125,0.9830579786,8944336354,9885963,9293253,5470247,121070.6867,21.09266247,0.7175997613,711697198173,308347.8878,823610544.5,4953012.346,-99065,5729387.771,2671.04325,43815826861,63345,14109805,181782.422,585194,-1024770.046,280203,233927834,2001.45,274021,16404012.5,3625571.871,462.7037072,1235901.614,208033200.8,15.49085416
2017-06-21,15.3,0.9656752246,8934450391,5189277,4775012,1761300,120933.0586,21.60609954,0.8172996654,711697198173,258544.7498,712285162.4,4882255.027,-98170,5639440.478,2754.97825,45187876438,58223,14086510,174897.6266,594425,-976931.6787,269438,233647631,1952.449275,263107,16402262.5,3018444.738,388.0853751,1069166.767,204123503,20.98643223
2017-06-20,15.475,0.9863162715,8929261114,7383926,6603661,1983037,120799.7954,22.06762307,0.9757096422,711697198173,233129.0732,610147803,5342177.602,-98242,5761788.393,2617.210263,42923655056,60843,14060114,312189.6675,532642,-1153811.24,269774,233378193,1786.582781,263540,16400537.5,3071769.119,387.1628465,1013286.575,146249310,14.6163364
2017-06-19,10.61666667,0.9366373586,8921877188,8600871,7990843,6082617,120650.8617,25.03683236,1.002634341,711697198173,208500.2987,522791407.9,5129905.644,-97609,5066179.984,2507.389252,41117798760,45035,14025468,61802.38466,433246,-977171.0373,209359,233108419,1443.855172,205883,16398650,2263317.856,277.9955946,697043.166,146939437.2,14.10916176
2017-06-18,9.666666667,0.9857053172,8913276317,11635298,11009766,9834750,120515.0493,23.93600562,1.056208028,679668719409,201087.1213,536083586.1,5129905.644,-97285,5461151.46,2665.927,43712771806,57747,13984593,79958.7976,477378,-994347.9848,236554,232899060,1631.406897,232337,16396837.5,2338185.94,311.3983192,830165.1869,158849628.8,23.36966037
2017-06-17,15.7,0.9830880473,8901641019,9532418,8908854,6731482,120372.122,20.3210444,0.8784568329,678760110082,253325.071,624436120,4993719.517,-97877,5304593.52,2464.959814,40413077779,60521,13948531,211869.5488,536165,-1026731.949,269937,232662506,1823.898649,262448,16395025,3448634.121,375.3513958,925226.1068,195907758.5,28.53135449
2017-06-16,11.13333333,0.994383817,8892108601,9793057,8988863,5094528,120226.625,19.56296739,0.7842788205,678760110082,299371.014,731207789.2,5162426.257,-100687,5540766.447,2442.48025,40040006172,73585,13911418,178059.5956,577610,-887111.8807,293141,232392569,1915.954248,286986,16393175,3066425.901,435.4034578,1063464.346,435834778.6,24.43448962
2017-06-15,12.55,0.9693562929,8882315544,4038837,3631369,2751127,120074.4842,18.75615448,0.7161901096,678760110082,307843.1225,753304915.4,4723788.732,-97461,5217092.611,2447.041563,40110100599,64458,13880971,161703.9555,565868,-928659.5347,287644,232099428,2054.6,281987,16391262.5,3266873.636,454.741996,1112772.564,268520562.4,15.9329256
2017-06-14,11.43333333,0.9771479362,8878276707,1556735,1265101,779471,119938.7743,21.11642307,0.7257948618,678760110082,308894.4128,848899018.3,4757530.08,-97591,5967683.914,2748.185086,45041413815,57404,13855725,176491.7507,611325,-931343.8113,291776,231811784,2069.333333,284404,16389512.5,3332828.048,479.4397764,1317589.243,204283558.8,16.71295362
2017-06-13,13.5,0.9675946735,8876719972,7824449,7338791,1093141,119800.9965,22.19549847,0.7111224932,678760110082,316030.5563,839906528.5,4959978.169,-95764,5779114.423,2657.675063,43553314506,49682,13831826,188477.9749,538624,-864789.3005,269098,231520008,1830.598639,263515,16387750,2893538.971,409.8643713,1089286.319,393739719.9,16.74889541
2017-06-12,15.4,0.9454748356,8868895523,4121324,3580473,2711955,119658.7601,28.98312431,0.9828451716,678760110082,221919.0075,657286287.9,4926236.821,-95468,6255384.142,2961.829613,48532280870,50089,13805977,93876.00953,467561,-910375.5392,222892,231250910,1526.657534,218769,16385912.5,2301534.231,356.1202498,1054767.501,181774994.4,20.27334091
2017-06-11,16.075,0.9664552411,8864774199,4327533,3717901,2029201,119520.7207,24.02904153,0.9130477983,678760110082,235847.8972,671075205.2,4757530.08,-96111,5916952.856,2845.372857,46618837862,56896,13780592,143006.4445,516474,-790971.231,254993,231028018,1808.460993,249580,16384087.5,2449118.61,390.9040331,1112267.726,154123952.1,26.45600751
2017-06-10,15.625,0.9735400927,8860446666,5659018,4774407,2563347,119384.4506,23.47752597,0.9757002947,678760110082,240141.3798,678997662,5094943.561,-95668,6408509.031,2827.4913,46320881411,62317,13754432,93823.82213,571964,-888044.0246,282184,230773025,1868.768212,276088,16382325,2596621.094,455.5601499,1288092.361,108367646.9,60.01183064
2017-06-09,17.05,0.9698142061,8854787648,3488404,2787385,1179458,119237.446,23.20244107,0.8800977797,678760110082,290137.1302,810352769,5567322.434,-95869,6905690.491,2792.999188,45750548628,76681,13728806,128552.1161,609712,-963650.5926,307377,230490841,1862.890909,300955,16380437.5,2395589.201,490.9904414,1371335.904,174094195.6,38.29371974
2017-06-08,19.3,0.9921228606,8851299244,1894427,1593389,755271,119077.4267,21.4203412,0.8240298415,678760110082,331375.3835,883089172.8,5567322.434,-94021,7060707.825,2664.920863,43647073231,78436,13703661,152197.7017,657364,-904386.3496,339720,230183464,2058.909091,334120,16378375,2630808.405,668.1320474,1780519.032,205713695,30.39668835
2017-06-07,16.925,0.9900443974,8849404817,2875684,2523644,1941207,118913.7264,23.25565152,0.780356705,678760110082,307402.7711,886338620.3,5094943.561,-94600,6705146.002,2883.313697,47218046132,64286,13681547,136380.5551,617593,-866421.2151,297416,229843744,1969.642384,291156,16376312.5,2545677.655,511.3381356,1474348.25,371264851.9,46.34462326
2017-06-06,10.8,0.964430122,8846529133,4022541,3503715,1156053,118764.2297,23.50368831,0.8555797984,678760110082,295172.7059,796468589.3,5533581.086,-93929,6586584.016,2698.313813,44183337149,62587,13658065,161421.6467,576032,-905772.4852,289930,229546328,1767.865854,284508,16374425,3259528.681,475.4380418,1282881.035,168803116.3,38.00376617
